"id","price","original_price","recorded_at","source","product_id","is_current","previous_price","price_change","price_change_rate"
8731,8720,10900,2025-12-20 17:06:04.028 +0900,crawl,2542,false,10900,-2180,-20.00
8732,9730,13900,2025-12-20 17:06:04.032 +0900,crawl,2543,false,13900,-4170,-30.00
8735,13230,18900,2025-12-20 17:06:04.044 +0900,crawl,2546,false,18900,-5670,-30.00
8736,11940,19900,2025-12-20 17:06:04.048 +0900,crawl,2547,false,19900,-7960,-40.00
8744,15540,25900,2025-12-20 17:06:04.086 +0900,crawl,2557,false,25900,-10360,-40.00
8756,15330,21900,2025-12-20 17:06:04.149 +0900,crawl,2574,false,24900,-9570,-38.43
8738,11940,19900,2025-12-20 17:06:04.057 +0900,crawl,2549,false,19900,-7960,-40.00
8748,15920,19900,2025-12-20 17:06:04.102 +0900,crawl,2561,false,19900,-3980,-20.00
8752,13930,19900,2025-12-20 17:06:04.132 +0900,crawl,2570,false,19900,-5970,-30.00
8760,13930,19900,2025-12-20 17:06:04.168 +0900,crawl,2579,false,19900,-5970,-30.00
8743,11900,,2025-12-20 17:06:04.082 +0900,crawl,2556,false,12900,-1000,-7.75
8749,12900,,2025-12-20 17:06:04.112 +0900,crawl,2564,false,13900,-1000,-7.19
8745,7990,9990,2025-12-20 17:06:04.090 +0900,crawl,2558,false,9990,-2000,-20.02
8733,18130,25900,2025-12-20 17:06:04.036 +0900,crawl,2544,false,25900,-7770,-30.00
8746,14940,24900,2025-12-20 17:06:04.094 +0900,crawl,2559,false,24900,-9960,-40.00
8747,17940,29900,2025-12-20 17:06:04.098 +0900,crawl,2560,false,29900,-11960,-40.00
8755,18130,25900,2025-12-20 17:06:04.144 +0900,crawl,2573,false,25900,-7770,-30.00
8759,20720,25900,2025-12-20 17:06:04.164 +0900,crawl,2578,false,25900,-5180,-20.00
8750,11130,15900,2025-12-20 17:06:04.121 +0900,crawl,2567,false,15900,-4770,-30.00
8739,13930,19900,2025-12-20 17:06:04.061 +0900,crawl,2550,false,19900,-5970,-30.00
8742,10430,14900,2025-12-20 17:06:04.078 +0900,crawl,2555,false,14900,-4470,-30.00
8751,9730,13900,2025-12-20 17:06:04.128 +0900,crawl,2569,false,13900,-4170,-30.00
8753,19950,39900,2025-12-20 17:06:04.136 +0900,crawl,2571,false,39900,-19950,-50.00
8741,15920,19900,2025-12-20 17:06:04.074 +0900,crawl,2554,false,19900,-3980,-20.00
8754,23920,29900,2025-12-20 17:06:04.140 +0900,crawl,2572,false,29900,-5980,-20.00
8757,18130,25900,2025-12-20 17:06:04.153 +0900,crawl,2575,false,25900,-7770,-30.00
8761,15900,,2025-12-20 17:06:04.176 +0900,crawl,2581,false,16900,-1000,-5.92
8762,15920,19900,2025-12-20 17:06:04.180 +0900,crawl,2582,false,19900,-3980,-20.00
8763,15900,,2025-12-20 17:06:04.184 +0900,crawl,2583,false,16900,-1000,-5.92
8764,5890,,2025-12-20 17:06:04.238 +0900,crawl,2597,false,6490,-600,-9.24
8765,3490,,2025-12-20 17:06:04.254 +0900,crawl,2602,false,3890,-400,-10.28
8766,5290,,2025-12-20 17:06:04.266 +0900,crawl,2606,false,5690,-400,-7.03
8767,2790,,2025-12-20 17:06:04.281 +0900,crawl,2611,false,3990,-1200,-30.08
7740,3990,,2025-12-20 16:59:26.668 +0900,crawl,2615,false,2790,1200,43.01
7741,6990,,2025-12-20 16:59:26.679 +0900,crawl,2617,false,5990,1000,16.69
7742,8100,,2025-12-20 16:59:26.712 +0900,crawl,2625,false,7290,810,11.11
7743,8100,,2025-12-20 16:59:26.724 +0900,crawl,2627,false,7290,810,11.11
7744,4890,,2025-12-20 16:59:26.809 +0900,crawl,2642,false,3490,1400,40.11
7745,4890,,2025-12-20 16:59:26.816 +0900,crawl,2646,false,3490,1400,40.11
7746,4890,,2025-12-20 16:59:26.892 +0900,crawl,2652,false,3490,1400,40.11
7749,5900,,2025-12-20 16:59:26.951 +0900,crawl,2663,false,4720,1180,25.00
7747,6490,,2025-12-20 16:59:26.929 +0900,crawl,2664,false,4990,1500,30.06
7754,4990,,2025-12-20 16:59:27.038 +0900,crawl,2665,false,3990,1000,25.06
7748,4990,,2025-12-20 16:59:26.944 +0900,crawl,2671,false,3990,1000,25.06
7750,4690,,2025-12-20 16:59:26.962 +0900,crawl,2672,false,3990,700,17.54
7753,4690,,2025-12-20 16:59:27.031 +0900,crawl,2673,false,3990,700,17.54
7751,4690,,2025-12-20 16:59:26.989 +0900,crawl,2675,false,3990,700,17.54
7752,4690,,2025-12-20 16:59:27.002 +0900,crawl,2682,false,3990,700,17.54
7755,5890,,2025-12-20 16:59:27.210 +0900,crawl,2691,false,5490,400,7.29
7756,7590,,2025-12-20 16:59:27.231 +0900,crawl,2697,false,6490,1100,16.95
7757,5690,,2025-12-20 16:59:27.247 +0900,crawl,2700,false,5290,400,7.56
7758,7390,,2025-12-20 16:59:27.267 +0900,crawl,2701,false,6490,900,13.87
7759,1390,,2025-12-20 16:59:27.313 +0900,crawl,2710,false,1250,140,11.20
7760,7990,,2025-12-20 16:59:27.446 +0900,crawl,2722,false,6990,1000,14.31
7765,2490,,2025-12-20 16:59:27.521 +0900,crawl,2727,false,2190,300,13.70
7761,4790,,2025-12-20 16:59:27.454 +0900,crawl,2728,false,3490,1300,37.25
7764,2490,,2025-12-20 16:59:27.513 +0900,crawl,2729,false,2190,300,13.70
7762,5490,,2025-12-20 16:59:27.473 +0900,crawl,2732,false,4490,1000,22.27
7763,6990,,2025-12-20 16:59:27.506 +0900,crawl,2734,false,5990,1000,16.69
7766,6990,,2025-12-20 16:59:27.541 +0900,crawl,2741,false,5990,1000,16.69
7773,6990,,2025-12-20 16:59:27.759 +0900,crawl,2743,false,5990,1000,16.69
7771,4990,,2025-12-20 16:59:27.699 +0900,crawl,2750,false,3990,1000,25.06
7769,6690,,2025-12-20 16:59:27.670 +0900,crawl,2756,false,5990,700,11.69
7768,4490,,2025-12-20 16:59:27.609 +0900,crawl,2762,false,3990,500,12.53
7772,3600,,2025-12-20 16:59:27.729 +0900,crawl,2766,false,2990,610,20.40
7774,2900,,2025-12-20 16:59:27.815 +0900,crawl,2777,false,1900,1000,52.63
7767,6990,,2025-12-20 16:59:27.576 +0900,crawl,2778,false,5790,1200,20.73
7770,5790,,2025-12-20 16:59:27.685 +0900,crawl,2790,false,4990,800,16.03
7775,4490,,2025-12-20 16:59:27.878 +0900,crawl,2793,false,3990,500,12.53
7776,7990,,2025-12-20 16:59:27.961 +0900,crawl,2806,false,6990,1000,14.31
7777,5490,,2025-12-20 16:59:27.975 +0900,crawl,2808,false,4990,500,10.02
7781,4790,,2025-12-20 16:59:28.017 +0900,crawl,2810,false,4190,600,14.32
7779,3490,,2025-12-20 16:59:27.999 +0900,crawl,2811,false,2990,500,16.72
7778,5690,,2025-12-20 16:59:27.990 +0900,crawl,2812,false,4790,900,18.79
8769,5990,,2025-12-20 17:06:04.300 +0900,crawl,2617,false,6990,-1000,-14.31
8770,7290,,2025-12-20 17:06:04.323 +0900,crawl,2625,false,8100,-810,-10.00
8771,7290,,2025-12-20 17:06:04.330 +0900,crawl,2627,false,8100,-810,-10.00
8772,3490,,2025-12-20 17:06:04.374 +0900,crawl,2642,false,4890,-1400,-28.63
8773,3490,,2025-12-20 17:06:04.387 +0900,crawl,2646,false,4890,-1400,-28.63
8774,3490,,2025-12-20 17:06:04.405 +0900,crawl,2652,false,4890,-1400,-28.63
8776,4990,,2025-12-20 17:06:04.441 +0900,crawl,2664,false,6490,-1500,-23.11
8778,3990,,2025-12-20 17:06:04.464 +0900,crawl,2671,false,4990,-1000,-20.04
8775,4720,,2025-12-20 17:06:04.437 +0900,crawl,2663,false,5900,-1180,-20.00
8779,3990,,2025-12-20 17:06:04.468 +0900,crawl,2672,false,4690,-700,-14.93
8781,3990,,2025-12-20 17:06:04.480 +0900,crawl,2675,false,4690,-700,-14.93
8782,3990,,2025-12-20 17:06:04.501 +0900,crawl,2682,false,4690,-700,-14.93
8780,3990,,2025-12-20 17:06:04.472 +0900,crawl,2673,false,4690,-700,-14.93
8777,3990,,2025-12-20 17:06:04.445 +0900,crawl,2665,false,4990,-1000,-20.04
8783,5490,,2025-12-20 17:06:04.528 +0900,crawl,2691,false,5890,-400,-6.79
8784,6490,,2025-12-20 17:06:04.546 +0900,crawl,2697,false,7590,-1100,-14.49
8785,5290,,2025-12-20 17:06:04.556 +0900,crawl,2700,false,5690,-400,-7.03
8786,6490,,2025-12-20 17:06:04.560 +0900,crawl,2701,false,7390,-900,-12.18
8787,1250,1390,2025-12-20 17:06:04.587 +0900,crawl,2710,false,1390,-140,-10.07
8790,3490,,2025-12-20 17:06:04.642 +0900,crawl,2728,false,4790,-1300,-27.14
8792,4490,,2025-12-20 17:06:04.657 +0900,crawl,2732,false,5490,-1000,-18.21
8793,5990,,2025-12-20 17:06:04.664 +0900,crawl,2734,false,6990,-1000,-14.31
8791,2190,,2025-12-20 17:06:04.647 +0900,crawl,2729,false,2490,-300,-12.05
8789,2190,,2025-12-20 17:06:04.638 +0900,crawl,2727,false,2490,-300,-12.05
8794,5990,,2025-12-20 17:06:04.685 +0900,crawl,2741,false,6990,-1000,-14.31
8801,5790,,2025-12-20 17:06:04.800 +0900,crawl,2778,false,6990,-1200,-17.17
8798,3990,,2025-12-20 17:06:04.751 +0900,crawl,2762,false,4490,-500,-11.14
8797,5990,,2025-12-20 17:06:04.732 +0900,crawl,2756,false,6690,-700,-10.46
8802,4990,,2025-12-20 17:06:04.836 +0900,crawl,2790,false,5790,-800,-13.82
8796,3990,,2025-12-20 17:06:04.713 +0900,crawl,2750,false,4990,-1000,-20.04
8799,2990,,2025-12-20 17:06:04.764 +0900,crawl,2766,false,3600,-610,-16.94
8795,5990,,2025-12-20 17:06:04.692 +0900,crawl,2743,false,6990,-1000,-14.31
8800,1900,,2025-12-20 17:06:04.795 +0900,crawl,2777,false,2900,-1000,-34.48
8803,3990,,2025-12-20 17:06:04.845 +0900,crawl,2793,false,4490,-500,-11.14
8804,6990,,2025-12-20 17:06:04.882 +0900,crawl,2806,false,7990,-1000,-12.52
8805,4990,,2025-12-20 17:06:04.889 +0900,crawl,2808,false,5490,-500,-9.11
8807,2990,,2025-12-20 17:06:04.901 +0900,crawl,2811,false,3490,-500,-14.33
8806,4190,,2025-12-20 17:06:04.897 +0900,crawl,2810,false,4790,-600,-12.53
7791,6690,,2025-12-20 16:59:28.217 +0900,crawl,2813,false,5990,700,11.69
7780,3490,,2025-12-20 16:59:28.008 +0900,crawl,2816,false,2690,800,29.74
7783,4490,,2025-12-20 16:59:28.050 +0900,crawl,2817,false,3490,1000,28.65
7784,9990,,2025-12-20 16:59:28.069 +0900,crawl,2819,false,8990,1000,11.12
7787,3490,,2025-12-20 16:59:28.106 +0900,crawl,2820,false,2690,800,29.74
7785,3490,,2025-12-20 16:59:28.084 +0900,crawl,2824,false,2690,800,29.74
7793,1790,,2025-12-20 16:59:28.256 +0900,crawl,2825,false,1290,500,38.76
7788,5990,,2025-12-20 16:59:28.137 +0900,crawl,2826,false,3990,2000,50.13
7789,9990,,2025-12-20 16:59:28.178 +0900,crawl,2828,false,8990,1000,11.12
7786,4790,,2025-12-20 16:59:28.092 +0900,crawl,2834,false,3990,800,20.05
7794,2990,,2025-12-20 16:59:28.264 +0900,crawl,2843,false,2690,300,11.15
7782,9990,,2025-12-20 16:59:28.036 +0900,crawl,2847,false,8990,1000,11.12
7795,2090,,2025-12-20 16:59:28.294 +0900,crawl,2850,false,1590,500,31.45
7796,5990,,2025-12-20 16:59:28.313 +0900,crawl,2852,false,3990,2000,50.13
7790,2090,,2025-12-20 16:59:28.208 +0900,crawl,2860,false,1590,500,31.45
7792,2090,,2025-12-20 16:59:28.247 +0900,crawl,2861,false,1590,500,31.45
7797,3600,,2025-12-20 16:59:28.348 +0900,crawl,2865,false,3280,320,9.76
7798,5990,,2025-12-20 16:59:28.360 +0900,crawl,2868,false,3990,2000,50.13
7799,6990,,2025-12-20 16:59:28.490 +0900,crawl,2875,false,3490,3500,100.29
7800,8880,,2025-12-20 16:59:28.505 +0900,crawl,2879,false,6990,1890,27.04
7801,2900,,2025-12-20 16:59:28.532 +0900,crawl,2882,false,1900,1000,52.63
7802,7280,,2025-12-20 16:59:28.547 +0900,crawl,2883,false,6990,290,4.15
7805,17600,,2025-12-20 16:59:28.745 +0900,crawl,2913,false,9990,7610,76.18
7803,17600,,2025-12-20 16:59:28.709 +0900,crawl,2925,false,9990,7610,76.18
7806,19800,,2025-12-20 16:59:28.781 +0900,crawl,2931,false,18800,1000,5.32
7807,17600,,2025-12-20 16:59:28.788 +0900,crawl,2932,false,9990,7610,76.18
7804,19800,,2025-12-20 16:59:28.717 +0900,crawl,2937,false,18800,1000,5.32
7808,9790,,2025-12-20 16:59:29.413 +0900,crawl,2960,false,5990,3800,63.44
7809,6990,,2025-12-20 16:59:29.981 +0900,crawl,2990,false,5990,1000,16.69
7810,5990,,2025-12-20 16:59:29.990 +0900,crawl,2991,false,4990,1000,20.04
7811,10990,,2025-12-20 16:59:30.249 +0900,crawl,2997,false,9990,1000,10.01
7812,6490,,2025-12-20 16:59:30.292 +0900,crawl,3004,false,4490,2000,44.54
7814,9990,,2025-12-20 16:59:30.371 +0900,crawl,3012,false,6990,3000,42.92
7813,6490,,2025-12-20 16:59:30.308 +0900,crawl,3013,false,4490,2000,44.54
7815,9990,,2025-12-20 16:59:30.378 +0900,crawl,3023,false,6990,3000,42.92
7816,9990,,2025-12-20 16:59:30.386 +0900,crawl,3024,false,6990,3000,42.92
7818,6490,,2025-12-20 16:59:30.473 +0900,crawl,3028,false,4490,2000,44.54
7817,9990,,2025-12-20 16:59:30.432 +0900,crawl,3032,false,6990,3000,42.92
7819,9990,,2025-12-20 16:59:30.498 +0900,crawl,3041,false,6990,3000,42.92
7820,3990,,2025-12-20 16:59:30.797 +0900,crawl,3052,false,2990,1000,33.44
7822,5990,,2025-12-20 16:59:30.812 +0900,crawl,3053,false,3990,2000,50.13
8810,2690,,2025-12-20 17:06:04.919 +0900,crawl,2816,false,3490,-800,-22.92
8820,8990,,2025-12-20 17:06:05.020 +0900,crawl,2847,false,9990,-1000,-10.01
8811,3490,,2025-12-20 17:06:04.924 +0900,crawl,2817,false,4490,-1000,-22.27
8812,8990,,2025-12-20 17:06:04.931 +0900,crawl,2819,false,9990,-1000,-10.01
8818,3990,,2025-12-20 17:06:04.981 +0900,crawl,2834,false,4790,-800,-16.70
8813,2690,,2025-12-20 17:06:04.935 +0900,crawl,2820,false,3490,-800,-22.92
8816,3990,,2025-12-20 17:06:04.956 +0900,crawl,2826,false,5990,-2000,-33.39
8817,8990,,2025-12-20 17:06:04.962 +0900,crawl,2828,false,9990,-1000,-10.01
8823,1590,,2025-12-20 17:06:05.061 +0900,crawl,2860,false,2090,-500,-23.92
8809,5990,,2025-12-20 17:06:04.909 +0900,crawl,2813,false,6690,-700,-10.46
8824,1590,,2025-12-20 17:06:05.065 +0900,crawl,2861,false,2090,-500,-23.92
8815,1290,,2025-12-20 17:06:04.951 +0900,crawl,2825,false,1790,-500,-27.93
8821,1590,,2025-12-20 17:06:05.030 +0900,crawl,2850,false,2090,-500,-23.92
8822,3990,,2025-12-20 17:06:05.037 +0900,crawl,2852,false,5990,-2000,-33.39
8825,3280,,2025-12-20 17:06:05.078 +0900,crawl,2865,false,3600,-320,-8.89
8826,3990,,2025-12-20 17:06:05.087 +0900,crawl,2868,false,5990,-2000,-33.39
8827,3490,,2025-12-20 17:06:05.108 +0900,crawl,2875,false,6990,-3500,-50.07
8828,6990,,2025-12-20 17:06:05.121 +0900,crawl,2879,false,8880,-1890,-21.28
8829,1900,,2025-12-20 17:06:05.131 +0900,crawl,2882,false,2900,-1000,-34.48
8830,6990,,2025-12-20 17:06:05.135 +0900,crawl,2883,false,7280,-290,-3.98
8832,9990,17600,2025-12-20 17:06:05.256 +0900,crawl,2925,false,17600,-7610,-43.24
8835,18800,19800,2025-12-20 17:06:05.294 +0900,crawl,2937,false,19800,-1000,-5.05
8831,9990,17600,2025-12-20 17:06:05.220 +0900,crawl,2913,false,17600,-7610,-43.24
8833,18800,19800,2025-12-20 17:06:05.275 +0900,crawl,2931,false,19800,-1000,-5.05
8834,9990,17600,2025-12-20 17:06:05.279 +0900,crawl,2932,false,17600,-7610,-43.24
8836,5990,,2025-12-20 17:06:05.357 +0900,crawl,2960,false,9790,-3800,-38.82
8837,5990,,2025-12-20 17:06:05.440 +0900,crawl,2990,false,6990,-1000,-14.31
8838,4990,,2025-12-20 17:06:05.444 +0900,crawl,2991,false,5990,-1000,-16.69
8839,9990,,2025-12-20 17:06:05.462 +0900,crawl,2997,false,10990,-1000,-9.10
8840,4490,,2025-12-20 17:06:05.482 +0900,crawl,3004,false,6490,-2000,-30.82
8842,4490,,2025-12-20 17:06:05.510 +0900,crawl,3013,false,6490,-2000,-30.82
8841,6990,,2025-12-20 17:06:05.505 +0900,crawl,3012,false,9990,-3000,-30.03
8843,6990,,2025-12-20 17:06:05.539 +0900,crawl,3023,false,9990,-3000,-30.03
8844,6990,,2025-12-20 17:06:05.543 +0900,crawl,3024,false,9990,-3000,-30.03
8846,6990,,2025-12-20 17:06:05.569 +0900,crawl,3032,false,9990,-3000,-30.03
8845,4490,,2025-12-20 17:06:05.556 +0900,crawl,3028,false,6490,-2000,-30.82
8847,6990,,2025-12-20 17:06:05.595 +0900,crawl,3041,false,9990,-3000,-30.03
8848,2990,3990,2025-12-20 17:06:05.627 +0900,crawl,3052,false,3990,-1000,-25.06
7821,14000,,2025-12-20 16:59:30.804 +0900,crawl,3054,false,8990,5010,55.73
7823,5990,,2025-12-20 16:59:30.819 +0900,crawl,3055,false,3990,2000,50.13
7827,7390,,2025-12-20 16:59:30.862 +0900,crawl,3057,false,5190,2200,42.39
7828,14000,,2025-12-20 16:59:30.869 +0900,crawl,3060,false,8990,5010,55.73
7826,6990,,2025-12-20 16:59:30.851 +0900,crawl,3061,false,5590,1400,25.04
7829,5990,,2025-12-20 16:59:30.881 +0900,crawl,3062,false,3990,2000,50.13
7825,5990,,2025-12-20 16:59:30.839 +0900,crawl,3068,false,3990,2000,50.13
7824,5990,,2025-12-20 16:59:30.831 +0900,crawl,3069,false,4790,1200,25.05
7830,6990,,2025-12-20 16:59:30.975 +0900,crawl,3088,false,5590,1400,25.04
7831,17990,,2025-12-20 16:59:31.903 +0900,crawl,3104,false,13990,4000,28.59
7832,17990,,2025-12-20 16:59:31.911 +0900,crawl,3106,false,14990,3000,20.01
7833,8990,,2025-12-20 16:59:31.935 +0900,crawl,3112,false,7390,1600,21.65
7834,6590,,2025-12-20 16:59:32.394 +0900,crawl,3115,false,5990,600,10.02
7835,6590,,2025-12-20 16:59:32.402 +0900,crawl,3116,false,5990,600,10.02
7836,5990,,2025-12-20 16:59:32.631 +0900,crawl,3165,false,4190,1800,42.96
7837,5990,,2025-12-20 16:59:32.639 +0900,crawl,3166,false,4190,1800,42.96
8013,9990,,2025-12-20 17:02:12.031 +0900,crawl,3235,false,6990,3000,42.92
8014,9990,,2025-12-20 17:02:12.039 +0900,crawl,3236,false,6990,3000,42.92
8015,9990,,2025-12-20 17:02:12.054 +0900,crawl,3240,false,6990,3000,42.92
8016,9990,,2025-12-20 17:02:12.175 +0900,crawl,3247,false,6990,3000,42.92
8017,9990,,2025-12-20 17:02:12.186 +0900,crawl,3249,false,6990,3000,42.92
8018,9990,,2025-12-20 17:02:12.434 +0900,crawl,3252,false,6990,3000,42.92
8019,19990,,2025-12-20 17:02:14.249 +0900,crawl,3257,false,10990,9000,81.89
8022,4990,,2025-12-20 17:02:14.295 +0900,crawl,3260,false,2990,2000,66.89
8020,9990,,2025-12-20 17:02:14.270 +0900,crawl,3264,false,3990,6000,150.38
8021,9990,,2025-12-20 17:02:14.283 +0900,crawl,3265,false,3990,6000,150.38
8023,11900,,2025-12-20 17:02:14.316 +0900,crawl,3266,false,9990,1910,19.12
8024,4990,,2025-12-20 17:02:14.333 +0900,crawl,3271,false,2990,2000,66.89
8025,5990,,2025-12-20 17:02:14.466 +0900,crawl,3277,false,4990,1000,20.04
8026,9990,,2025-12-20 17:02:14.684 +0900,crawl,3297,false,3990,6000,150.38
8027,19990,,2025-12-20 17:02:15.149 +0900,crawl,3303,false,9990,10000,100.10
8028,5490,,2025-12-20 17:02:15.170 +0900,crawl,3305,false,3840,1650,42.97
8030,5490,,2025-12-20 17:02:15.194 +0900,crawl,3306,false,3840,1650,42.97
8029,5490,,2025-12-20 17:02:15.186 +0900,crawl,3307,false,3840,1650,42.97
8031,9990,,2025-12-20 17:02:15.713 +0900,crawl,3311,false,3990,6000,150.38
8032,14990,,2025-12-20 17:02:16.271 +0900,crawl,3354,false,12990,2000,15.40
8033,13980,,2025-12-20 17:02:16.293 +0900,crawl,3356,false,6990,6990,100.00
8034,8490,,2025-12-20 17:02:16.305 +0900,crawl,3361,false,5990,2500,41.74
8035,11990,,2025-12-20 17:02:16.318 +0900,crawl,3362,false,8990,3000,33.37
8036,8490,,2025-12-20 17:02:16.330 +0900,crawl,3364,false,5990,2500,41.74
8037,19990,,2025-12-20 17:02:17.046 +0900,crawl,3382,false,9990,10000,100.10
8849,3990,,2025-12-20 17:06:05.631 +0900,crawl,3053,false,5990,-2000,-33.39
8851,3990,,2025-12-20 17:06:05.639 +0900,crawl,3055,false,5990,-2000,-33.39
8857,4790,,2025-12-20 17:06:05.685 +0900,crawl,3069,false,5990,-1200,-20.03
8856,3990,,2025-12-20 17:06:05.681 +0900,crawl,3068,false,5990,-2000,-33.39
8854,5590,,2025-12-20 17:06:05.659 +0900,crawl,3061,false,6990,-1400,-20.03
8852,5190,,2025-12-20 17:06:05.645 +0900,crawl,3057,false,7390,-2200,-29.77
8853,8990,,2025-12-20 17:06:05.655 +0900,crawl,3060,false,14000,-5010,-35.79
8858,5590,,2025-12-20 17:06:05.738 +0900,crawl,3088,false,6990,-1400,-20.03
8859,13990,,2025-12-20 17:06:05.783 +0900,crawl,3104,false,17990,-4000,-22.23
8860,14990,,2025-12-20 17:06:05.790 +0900,crawl,3106,false,17990,-3000,-16.68
8861,7390,8990,2025-12-20 17:06:05.808 +0900,crawl,3112,false,8990,-1600,-17.80
8862,5990,,2025-12-20 17:06:05.818 +0900,crawl,3115,false,6590,-600,-9.10
8863,5990,,2025-12-20 17:06:05.822 +0900,crawl,3116,false,6590,-600,-9.10
8864,4190,,2025-12-20 17:06:05.958 +0900,crawl,3165,false,5990,-1800,-30.05
8865,4190,,2025-12-20 17:06:05.962 +0900,crawl,3166,false,5990,-1800,-30.05
8866,6990,9990,2025-12-20 17:06:06.154 +0900,crawl,3235,false,9990,-3000,-30.03
8867,6990,9990,2025-12-20 17:06:06.158 +0900,crawl,3236,false,9990,-3000,-30.03
8868,6990,9990,2025-12-20 17:06:06.170 +0900,crawl,3240,false,9990,-3000,-30.03
8869,6990,9990,2025-12-20 17:06:06.191 +0900,crawl,3247,false,9990,-3000,-30.03
8870,6990,9990,2025-12-20 17:06:06.198 +0900,crawl,3249,false,9990,-3000,-30.03
8871,6990,9990,2025-12-20 17:06:06.208 +0900,crawl,3252,false,9990,-3000,-30.03
8872,10990,19990,2025-12-20 17:06:06.224 +0900,crawl,3257,false,19990,-9000,-45.02
8874,3990,9990,2025-12-20 17:06:06.246 +0900,crawl,3264,false,9990,-6000,-60.06
8875,3990,9990,2025-12-20 17:06:06.250 +0900,crawl,3265,false,9990,-6000,-60.06
8873,2990,4990,2025-12-20 17:06:06.234 +0900,crawl,3260,false,4990,-2000,-40.08
8876,9990,,2025-12-20 17:06:06.255 +0900,crawl,3266,false,11900,-1910,-16.05
8877,2990,4990,2025-12-20 17:06:06.270 +0900,crawl,3271,false,4990,-2000,-40.08
8878,4990,,2025-12-20 17:06:06.288 +0900,crawl,3277,false,5990,-1000,-16.69
8879,3990,,2025-12-20 17:06:06.346 +0900,crawl,3297,false,9990,-6000,-60.06
8880,9990,19990,2025-12-20 17:06:06.364 +0900,crawl,3303,false,19990,-10000,-50.03
8881,3840,5490,2025-12-20 17:06:06.371 +0900,crawl,3305,false,5490,-1650,-30.05
8883,3840,5490,2025-12-20 17:06:06.379 +0900,crawl,3307,false,5490,-1650,-30.05
8882,3840,5490,2025-12-20 17:06:06.375 +0900,crawl,3306,false,5490,-1650,-30.05
8885,12990,14990,2025-12-20 17:06:06.512 +0900,crawl,3354,false,14990,-2000,-13.34
8886,6990,13980,2025-12-20 17:06:06.522 +0900,crawl,3356,false,13980,-6990,-50.00
8887,5990,,2025-12-20 17:06:06.544 +0900,crawl,3361,false,8490,-2500,-29.45
8888,8990,11990,2025-12-20 17:06:06.549 +0900,crawl,3362,false,11990,-3000,-25.02
8889,5990,,2025-12-20 17:06:06.561 +0900,crawl,3364,false,8490,-2500,-29.45
8890,9990,19990,2025-12-20 17:06:06.613 +0900,crawl,3382,false,19990,-10000,-50.03
8038,2990,,2025-12-20 17:02:17.121 +0900,crawl,3394,false,2390,600,25.10
8039,5290,,2025-12-20 17:02:18.290 +0900,crawl,3415,false,5190,100,1.93
8040,5290,,2025-12-20 17:02:18.332 +0900,crawl,3416,false,5190,100,1.93
8043,4190,,2025-12-20 17:02:18.729 +0900,crawl,3461,false,3990,200,5.01
8041,1990,,2025-12-20 17:02:18.449 +0900,crawl,3469,false,1690,300,17.75
8042,1990,,2025-12-20 17:02:18.511 +0900,crawl,3470,false,1690,300,17.75
8044,9900,,2025-12-20 17:02:19.371 +0900,crawl,3550,false,8990,910,10.12
8050,4990,,2025-12-20 17:02:20.088 +0900,crawl,3596,false,3490,1500,42.98
8045,5760,,2025-12-20 17:02:19.563 +0900,crawl,3614,false,4750,1010,21.26
8051,3990,,2025-12-20 17:02:20.207 +0900,crawl,3642,false,2790,1200,43.01
8046,3990,,2025-12-20 17:02:19.795 +0900,crawl,3670,false,1990,2000,100.50
8048,3990,,2025-12-20 17:02:19.923 +0900,crawl,3676,false,1990,2000,100.50
8049,3990,,2025-12-20 17:02:19.932 +0900,crawl,3684,false,2790,1200,43.01
8047,6990,,2025-12-20 17:02:19.865 +0900,crawl,3694,false,3990,3000,75.19
8052,3990,,2025-12-20 17:02:20.252 +0900,crawl,3702,false,3590,400,11.14
8053,3990,,2025-12-20 17:02:22.349 +0900,crawl,3716,false,3590,400,11.14
8054,4990,,2025-12-20 17:02:22.368 +0900,crawl,3720,false,3490,1500,42.98
8055,8890,,2025-12-20 17:02:22.459 +0900,crawl,3738,false,6220,2670,42.93
8056,3990,,2025-12-20 17:02:22.525 +0900,crawl,3760,false,1990,2000,100.50
8057,3990,,2025-12-20 17:02:22.534 +0900,crawl,3762,false,1990,2000,100.50
8059,4320,,2025-12-20 17:02:23.060 +0900,crawl,3778,false,4180,140,3.35
8058,4320,,2025-12-20 17:02:22.945 +0900,crawl,3785,false,4180,140,3.35
8061,4390,,2025-12-20 17:02:23.175 +0900,crawl,3812,false,3480,910,26.15
8060,4390,,2025-12-20 17:02:23.157 +0900,crawl,3825,false,3480,910,26.15
7933,35490,,2025-12-20 17:01:28.811 +0900,crawl,4635,false,32240,3250,10.08
7929,34780,,2025-12-20 17:01:28.734 +0900,crawl,4637,false,32380,2400,7.41
7930,18000,,2025-12-20 17:01:28.754 +0900,crawl,4639,false,16200,1800,11.11
7935,50790,,2025-12-20 17:01:28.829 +0900,crawl,4641,false,49180,1610,3.27
7937,39800,,2025-12-20 17:01:28.852 +0900,crawl,4642,false,34800,5000,14.37
7926,53680,,2025-12-20 17:01:28.678 +0900,crawl,4643,false,49180,4500,9.15
7940,15900,,2025-12-20 17:01:28.908 +0900,crawl,4646,false,13590,2310,17.00
7931,9420,,2025-12-20 17:01:28.776 +0900,crawl,4647,false,8010,1410,17.60
